,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.072326338965,-0.34014382602977505,0.31891604666516593,0.4380901760853354,0.39345862843416013,0.43815639526992173,0.4216034568569906,0.8464414901347092
pSA_0.074881038576,-0.34516363464751343,0.31830409769033097,0.4418074726988999,0.3959275904801823,0.43709531404633634,0.4227808010754666,0.8495577785856068
pSA_0.077525974886,-0.3366614286076692,0.3109807126838329,0.445438861294738,0.3976925667057019,0.4262915301247176,0.42196468929606495,0.8463768808476042
pSA_0.080264335223,-0.322390519159644,0.3020979695099581,0.4425038355874172,0.3996683929309676,0.4132492184472612,0.42398496841456856,0.8402872358939966
pSA_0.083099419494,-0.3156603294341265,0.2923184832066401,0.4417118559140239,0.4034578580519369,0.3987349456520329,0.4259251704006599,0.8356371309030188
pSA_0.086034644167,-0.3072026244763855,0.28083919391699963,0.443109737282045,0.4012798778917622,0.38198537111128317,0.42511874674688954,0.8270493046086559
pSA_0.089073546386,-0.2987643730961701,0.2719201182323669,0.44522448385777175,0.39788267923101195,0.36902517647126637,0.42381658330219,0.8199606969910564
pSA_0.092219788233,-0.29352816552088795,0.264521707241718,0.44547535946347216,0.39003258942332975,0.35855918161120864,0.42489820754563357,0.8122049557806018
pSA_0.095477161142,-0.2912564345042193,0.2599136818639531,0.447587337835736,0.38594389663971873,0.3519456020646967,0.42795643018018137,0.8101231568654098
pSA_0.098849590466,-0.2942008624061675,0.2570211570462771,0.4504435836237039,0.3821178393975938,0.3478416753962703,0.4295807112705712,0.8089789143431764
pSA_0.102341140211,-0.29716416954083075,0.2543151227344674,0.4482155909712525,0.37905431484976354,0.3440461424119752,0.4317014104945779,0.8057997552292393
pSA_0.105956017928,-0.30260104852157454,0.25670767482628637,0.44599879940406567,0.3720356050021323,0.3480189384388191,0.4318560421509138,0.8030829615385355
pSA_0.109698579789,-0.30557814813367834,0.2682817965554053,0.4466667415492758,0.36494256144762893,0.3654210239635613,0.4335360804395542,0.8088141374627877
pSA_0.113573335834,-0.3082785264467897,0.2799847133721231,0.4518031423224773,0.36714665482609715,0.382381074917334,0.4348058087085943,0.8210932488482222
pSA_0.117584955405,-0.3123851307950592,0.2944765461488629,0.4566169606970895,0.3761986384805312,0.4030340294724696,0.43852087359934566,0.8395007146429367
pSA_0.121738272774,-0.31661034921929593,0.30218119630860074,0.4602377405678594,0.38064879842019217,0.4140049459188906,0.44079957012501586,0.849950964379385
pSA_0.126038292968,-0.31640934832631973,0.3041826625258418,0.46433198644200907,0.3780864502628834,0.4169859520268525,0.4423730220223268,0.8533022514364278
pSA_0.130490197801,-0.31266821598011374,0.2938175121157523,0.46689852822398537,0.37589652666181217,0.401935434427346,0.43923209864318685,0.844848722755107
pSA_0.135099352120,-0.3052056167718751,0.2767391600778176,0.46891240286267744,0.37666401604048777,0.3768391660686001,0.44031761915562784,0.8352496545107679
pSA_0.139871310265,-0.2950666111979259,0.2520936231610477,0.4694516129141388,0.37806411328878087,0.34039241871463044,0.444414445660566,0.8226107760385242
pSA_0.144811822767,-0.2841681338053997,0.2314510333710151,0.46909144123888313,0.3778474187676261,0.3096951864750065,0.44708836830031157,0.811550719122443
pSA_0.149926843279,-0.26822727239546734,0.21329927493295744,0.4683887070890249,0.37520640842628,0.28262603215403315,0.448906494667488,0.8009758703347191
pSA_0.155222535743,-0.25793339000087956,0.20326147038464834,0.46571147064485524,0.3798264036933182,0.26713371281668763,0.4497251890573035,0.7967235637463281
pSA_0.160705281826,-0.2583601406506483,0.19596347783958964,0.46542221733433886,0.3912916088193459,0.25505872981511934,0.45342569380620595,0.8002354522135257
pSA_0.166381688608,-0.25844647658753617,0.19116769509877404,0.47004665705409454,0.3941488375698475,0.24727935659343778,0.4595481155609203,0.8053748920088389
pSA_0.172258596540,-0.2556266150304527,0.18406741707698843,0.4737096070426625,0.38925768421278584,0.23653995789952462,0.4676061656891896,0.806553788904912
pSA_0.178343087693,-0.2527097635088901,0.18296144319306945,0.47480550288152235,0.3864143033040413,0.23499348678243182,0.47318869339063757,0.8086320286430824
pSA_0.184642494290,-0.24901934214417407,0.18282428482458193,0.4712387813122511,0.3857810644632205,0.23491936828358106,0.4736901731673544,0.8065125593945243
pSA_0.191164407539,-0.24121264271199505,0.17950222039279184,0.47375204720921976,0.378698291943837,0.23035475641438274,0.468106045152053,0.8000249882764487
pSA_0.197916686785,-0.21621964897188878,0.17787810970942208,0.47682257610186396,0.3644343317341535,0.2290179104014744,0.46387308869124344,0.792338057222767
pSA_0.204907468982,-0.18690850039712237,0.16897135437246066,0.47522474249766133,0.34968624143747173,0.21649262569340907,0.46068797160224567,0.7792441770659901
pSA_0.212145178491,-0.1682861186800384,0.15514676311865053,0.4745079535400446,0.3352516849264325,0.19613596853487403,0.4567117340977091,0.7645955901222703
pSA_0.219638537242,-0.15930238093371346,0.1417242886202714,0.47625803490009333,0.3232660164590312,0.1758698560801722,0.45249354614130505,0.7529961811200525
pSA_0.227396575236,-0.15537080719569712,0.13023186114834276,0.4769248067061359,0.31581756974463315,0.15789423785720025,0.4551094177796104,0.7478323215208696
