,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.038720387818,-0.03330949489249125,0.25436154116556614,0.44003274864914993,0.2961207272165333,0.3486096958773427,0.42250346737313443,0.7624658713496554
pSA_0.040088063289,-0.03646030993649941,0.25587545683788226,0.43961226810060866,0.2962387759258594,0.35083074050696916,0.4202216786122197,0.7620267884313208
pSA_0.041504047579,-0.0393138546254702,0.25969833302534095,0.4387473890610958,0.29564804665535965,0.35644947819498857,0.41896856734003646,0.7632155199047648
pSA_0.042970047043,-0.0434468455272153,0.2629841739256073,0.43828090899623623,0.29437962906103565,0.36130157037434063,0.41815104897043026,0.7642896346979434
pSA_0.044487828311,-0.05043319277192243,0.26634717902712707,0.4375990219934436,0.29200964957523756,0.36630668889018064,0.4182069325258834,0.7654019651353581
pSA_0.046059220411,-0.05451357374762473,0.2676118817797972,0.43729126026554327,0.2907394247126497,0.36819773565293434,0.4195410573916979,0.766379364782326
pSA_0.047686116977,-0.05757656082270297,0.2706058429990327,0.4364697090979014,0.2914510528963778,0.3725342996284211,0.41864844194819734,0.7677876304940743
pSA_0.049370478528,-0.06058968988579058,0.277644673085624,0.435618790231236,0.29272945118624305,0.38271580958376106,0.4177470690010379,0.7722941580503094
pSA_0.051114334834,-0.0625199139408104,0.28092723053891777,0.4358885873807121,0.293579473504154,0.3874409592172422,0.4171554231604046,0.7748012079385537
pSA_0.052919787360,-0.06813084889659668,0.2835483680020447,0.43816009426733,0.29549101795112426,0.3911392838073098,0.4154829917211846,0.7777629880915061
pSA_0.054789011796,-0.07429590319025965,0.28360309129956196,0.4369200233558699,0.2974536023577445,0.39115629458153506,0.4154393216028828,0.7777987073076897
pSA_0.056724260685,-0.07944663864858326,0.28689643113529256,0.43517024686889205,0.29804716312327756,0.3959247634810508,0.4166794822661397,0.7801175965743051
pSA_0.058727866132,-0.08439448414921863,0.2913863413093255,0.4348295167176625,0.29865145667138604,0.40240316053425607,0.4181057009871128,0.7842257850815286
pSA_0.060802242616,-0.08666323967506624,0.29565141439194,0.4329247370770868,0.2991513334348,0.4085765365289671,0.4196256726894556,0.7873600444848393
pSA_0.062949889902,-0.08965947662139012,0.30399048710189547,0.4307112629680794,0.3002327191531509,0.420617002832159,0.42120274157141246,0.7937142371637511
pSA_0.065173396049,-0.09361385760796227,0.30451670979959855,0.42981339452045253,0.3011596880000016,0.42135406198769676,0.4210724844913213,0.7939004941015457
pSA_0.067475440531,-0.09388578647829458,0.30309531116683325,0.43048779712171076,0.3069242413257391,0.41907383535946735,0.4193368026947837,0.7943478249238565
