,PGA,PGV,CAV,AI,Ds575,Ds595,pSA_0.010000000000,pSA_0.010353218433,pSA_0.010718913192,pSA_0.011097524964,pSA_0.011489510002,pSA_0.011895340674,pSA_0.012315506033,pSA_0.012750512407,pSA_0.013200884008,pSA_0.013667163565,pSA_0.014149912974,pSA_0.014649713983,pSA_0.015167168885,pSA_0.015702901247,pSA_0.016257556664,pSA_0.016831803533,pSA_0.017426333860,pSA_0.018041864094,pSA_0.018679135990,pSA_0.019338917505,pSA_0.020022003718,pSA_0.020729217796,pSA_0.021461411979,pSA_0.022219468609,pSA_0.023004301198,pSA_0.023816855520,pSA_0.024658110758,pSA_0.025529080682,pSA_0.026430814870,pSA_0.027364399971,pSA_0.028330961018,pSA_0.029331662784,pSA_0.030367711180,pSA_0.031440354716,pSA_0.032550885998,pSA_0.033700643293,pSA_0.034891012134,pSA_0.036123426997,pSA_0.037399373025,pSA_0.038720387818,pSA_0.040088063289,pSA_0.041504047579,pSA_0.042970047043,pSA_0.044487828311,pSA_0.046059220411,pSA_0.047686116977,pSA_0.049370478528,pSA_0.051114334834,pSA_0.052919787360,pSA_0.054789011796,pSA_0.056724260685,pSA_0.058727866132,pSA_0.060802242616,pSA_0.062949889902,pSA_0.065173396049,pSA_0.067475440531,pSA_0.069858797468,pSA_0.072326338965,pSA_0.074881038576,pSA_0.077525974886,pSA_0.080264335223,pSA_0.083099419494,pSA_0.086034644167,pSA_0.089073546386,pSA_0.092219788233,pSA_0.095477161142,pSA_0.098849590466,pSA_0.102341140211,pSA_0.105956017928,pSA_0.109698579789,pSA_0.113573335834,pSA_0.117584955405,pSA_0.121738272774,pSA_0.126038292968,pSA_0.130490197801,pSA_0.135099352120,pSA_0.139871310265,pSA_0.144811822767,pSA_0.149926843279,pSA_0.155222535743,pSA_0.160705281826,pSA_0.166381688608,pSA_0.172258596540,pSA_0.178343087693,pSA_0.184642494290,pSA_0.191164407539,pSA_0.197916686785,pSA_0.204907468982,pSA_0.212145178491,pSA_0.219638537242,pSA_0.227396575236,pSA_0.235428641432,pSA_0.243744415012,pSA_0.252353917043,pSA_0.261267522556,pSA_0.270495973046,pSA_0.280050389418,pSA_0.289942285388,pSA_0.300183581358,pSA_0.310786618778,pSA_0.321764175025,pSA_0.333129478793,pSA_0.344896226041,pSA_0.357078596490,pSA_0.369691270720,pSA_0.382749447852,pSA_0.396268863870,pSA_0.410265810583,pSA_0.424757155254,pSA_0.439760360930,pSA_0.455293507487,pSA_0.471375313412,pSA_0.488025158365,pSA_0.505263106534,pSA_0.523109930806,pSA_0.541587137808,pSA_0.560716993821,pSA_0.580522551609,pSA_0.601027678207,pSA_0.622257083673,pSA_0.644236350872,pSA_0.666991966303,pSA_0.690551352016,pSA_0.714942898660,pSA_0.740195999692,pSA_0.766341086801,pSA_0.793409666580,pSA_0.821434358492,pSA_0.850448934180,pSA_0.880488358164,pSA_0.911588829975,pSA_0.943787827778,pSA_0.977124153535,pSA_1.011637979766,pSA_1.047370897959,pSA_1.084365968690,pSA_1.122667773511,pSA_1.162322468680,pSA_1.203377840778,pSA_1.245883364295,pSA_1.289890261253,pSA_1.335451562930,pSA_1.382622173765,pSA_1.431458937523,pSA_1.482020705799,pSA_1.534368408930,pSA_1.588565129428,pSA_1.644676177995,pSA_1.702769172226,pSA_1.762914118096,pSA_1.825183494319,pSA_1.889652339691,pSA_1.956398343517,pSA_2.025501939231,pSA_2.097046401323,pSA_2.171117945695,pSA_2.247805833549,pSA_2.327202478960,pSA_2.409403560240,pSA_2.494508135230,pSA_2.582618760683,pSA_2.673841615840,pSA_2.768286630392,pSA_2.866067616948,pSA_2.967302408189,pSA_3.072112998862,pSA_3.180625692794,pSA_3.292971255097,pSA_3.409285069747,pSA_3.529707302731,pSA_3.654383070957,pSA_3.783462617132,pSA_3.917101490809,pSA_4.055460735841,pSA_4.198707084444,pSA_4.347013158125,pSA_4.500557675700,pSA_4.659525668665,pSA_4.824108704165,pSA_4.994505115855,pSA_5.170920242897,pSA_5.353566677411,pSA_5.542664520663,pSA_5.738441648302,pSA_5.941133984965,pSA_6.150985788580,pSA_6.368249944719,pSA_6.593188271334,pSA_6.826071834272,pSA_7.067181273927,pSA_7.316807143427,pSA_7.575250258772,pSA_7.842822061338,pSA_8.119844993184,pSA_8.406652885618,pSA_8.703591361485,pSA_9.011018251665,pSA_9.329304026285,pSA_9.658832241159,pSA_10.000000000000
stat_1,0.07910934144653761,0.0658663148973104,0.06744803052309534,0.1320768542886978,0.04446122087501451,0.030677265006723718,0.07907051453152858,0.07907980922790209,0.07909067837769267,0.0790952037034767,0.07908525698118392,0.07907749978864932,0.07907336312516415,0.07905522450243786,0.07903148883654565,0.0790333445146453,0.07903749057214829,0.07901459262021418,0.07897029647275403,0.07893429131691529,0.07891275115890514,0.07896095986935067,0.07897257619521887,0.0789711125109635,0.07896313880139617,0.07897629937866832,0.07896899702373472,0.07893976400294828,0.07887343530963258,0.0788147155446458,0.07877686367447428,0.07876680250904278,0.07883828703980818,0.07899466833809639,0.07905124698920872,0.07904786670727323,0.07912469304722579,0.0791876810759935,0.07904661793009697,0.07892914721955634,0.07884209245430876,0.07882614470718978,0.0788791900392069,0.07890627172182166,0.07906568126882157,0.07911288155745821,0.07892191447824994,0.07879716667094203,0.07855874144629633,0.07819387455353888,0.07808471805864271,0.0782039462722157,0.0784749999579043,0.07862186118909553,0.07886205882534254,0.07923662262085972,0.07940065805221795,0.07965467363240043,0.07985417158614487,0.08023629931068472,0.080444850088736,0.08141079013740136,0.08358889268567112,0.08636175185412764,0.08741952253579413,0.08835956374827551,0.08958262837250879,0.09056918853280146,0.09073833416007336,0.0904763895382297,0.08980465042003304,0.08924546160867246,0.08912412312751525,0.08842474290677248,0.08707272088948854,0.08569188573017218,0.08522181267096765,0.08495162366917824,0.08453869398579207,0.0852736179924699,0.08610270375102809,0.08732557333631645,0.0883647818272282,0.08893147444977362,0.08908911700010559,0.09092051501820315,0.09257674256450017,0.09334099116161265,0.09340607946272574,0.09455551413263735,0.09560787892537778,0.09618514748547,0.0958850937415201,0.09493882455664561,0.09338602933296503,0.09143409252815035,0.089729237256885,0.08840342629282508,0.08790666160597843,0.08676046684202968,0.08615346961580675,0.0850123656324527,0.08423494310637993,0.0844718695287726,0.08554002302847286,0.08667991388759512,0.08735184805503284,0.08707109528797617,0.08668152404918833,0.08677442158710448,0.08542365875525534,0.08338533927157801,0.08151266345338937,0.07976773320116368,0.07818096586650171,0.07625427929164688,0.07512230654343925,0.07530567872874765,0.07665559264160667,0.0765352139975998,0.0746269067018193,0.07278578173031022,0.07178418475209436,0.07170667868755329,0.07103628387071982,0.06962707173221193,0.06936871648646921,0.06870101003745785,0.06782599457507188,0.06509326555157323,0.06025365081244874,0.049452275930234685,0.04596417910591403,0.045725345117205024,0.04550376230212524,0.04514815462347678,0.04492172917691908,0.04479338176698422,0.04442261999055612,0.04414066927413614,0.044105255638996296,0.04399085003633017,0.04374508184631658,0.04342189893364039,0.043526518838508686,0.05091296649932435,0.05331918163988197,0.05902014301636115,0.062081966274605,0.06373220921981221,0.06426817649757484,0.06445070795304861,0.06372503690540965,0.06255054485755522,0.061347594824862677,0.060073107480339415,0.0590436427776882,0.05644042139969346,0.04204464621553107,0.04573887944952486,0.04208475972651621,0.04206000473055833,0.04201843123858121,0.04188145712701638,0.04160398356707255,0.04127864134197015,0.04098250755832262,0.040781566997541194,0.04048077723849588,0.04026535937287587,0.040059223530502855,0.039846925820261295,0.03966535798415885,0.03948307655403001,0.03916187303239427,0.038676033259031864,0.038178537540812116,0.037874732425522466,0.03783110564058044,0.037880570854090544,0.043111108587926154,0.0449111699655123,0.04555447047707075,0.04569975568863235,0.03734693592001487,0.03714392193615336,0.04158554623641586,0.03652269234705542,0.03640643023606296,0.036221768778555784,0.03616164730232176,0.03612784752969129,0.03612348642440462,0.036190638412570614,0.036339007813757734,0.036483992909058675,0.03649703248744065,0.03660820732149718,0.03668963237403539,0.03694519295619964,0.03722741355100559,0.03742461830548937,0.037606507648936194,0.03790022061244704,0.0381593384923684,0.03844537591469231
stat_2,0.07885200505507131,0.06561186262249293,0.06732996505261339,0.13173589872866662,0.044167812866134255,0.030497437335820023,0.07881345404684337,0.07882281869913038,0.07883372131490601,0.07883826809195783,0.07882831274664438,0.07882059410186479,0.07881651754646819,0.07879839079978458,0.07877461782038739,0.07877648628580071,0.07878069675301848,0.07875792724493087,0.07871369269449466,0.07867760428244003,0.07865604674495014,0.0787045336116675,0.07871630896103203,0.07871491995923849,0.0787068929991506,0.07871990374577237,0.07871267240517997,0.07868358070472922,0.07861718961982733,0.07855853691935234,0.07852083557280562,0.07851104702345103,0.07858311704369196,0.07874036884512474,0.07879747705365428,0.07879476240452842,0.07887181444929908,0.0789353622195953,0.07879473494580395,0.07867740129496774,0.07859105421042903,0.07857490252270363,0.07862892806121408,0.07865718260626234,0.0788170234164487,0.07886545050063569,0.07867592806322317,0.07855217499975553,0.07831364080721466,0.07794775690514981,0.07783727199174423,0.07795750149295971,0.0782299642202125,0.07837732408985097,0.07861923111835237,0.07899515276208102,0.0791585387736369,0.07941169707064998,0.07961025846008889,0.07999200892483069,0.08020127554904749,0.08117071445108028,0.08335199554501332,0.08613075956737051,0.08719026751461706,0.08813294882743732,0.08935629397859589,0.09034228800895791,0.0905122981669032,0.09025173398631868,0.08957765672679581,0.08901550257809655,0.08889297135912241,0.08819099394728454,0.0868347229019083,0.08544933145371539,0.08497598010028566,0.0847018916539509,0.0842862899253952,0.08502104549778022,0.08585327954074103,0.08707882548777683,0.0881163288160711,0.08868114501899012,0.08883846264439903,0.09067369212069984,0.09233179112078825,0.09309159609023168,0.09314937259584755,0.09429740093471693,0.095352795344228,0.0959354634883537,0.09563734119715164,0.0946916757674651,0.0931396652401071,0.09118775087044634,0.08947930900816835,0.08814988757657623,0.08764908956351115,0.08649591487093634,0.08588225231201697,0.08473645530685314,0.08395998511609418,0.08420100291338353,0.08527358688933814,0.0864188207209028,0.08709467631577342,0.08681607881033038,0.08642659698534769,0.08651857613236208,0.08516565895352869,0.08312754562448216,0.08125671086190871,0.07951016922873538,0.07791970603386711,0.07599081599465189,0.07485715703534543,0.07504302116401826,0.07640071009684037,0.07628287702918794,0.07437350171455273,0.07253322297303769,0.07153356491097347,0.07146214576485327,0.07079539707504136,0.0693856176719542,0.06912958996210039,0.06846192264280947,0.06758789653575804,0.06485676039153761,0.060018617992369155,0.04920361552554515,0.04570851802527815,0.04547112251613246,0.0452528083126765,0.04490142780839784,0.04467716447508053,0.04454926671898977,0.04418244152687654,0.04390638539352354,0.04387525706884252,0.04376316149537165,0.04352055024258641,0.04320118490849954,0.0433102967858906,0.05071245150497117,0.05312405372559673,0.05883293562429506,0.061898316780525035,0.06355059498382114,0.06408746437464258,0.06427428250356515,0.06355078923262658,0.062378487980105424,0.061175740321981115,0.059899679880456816,0.058868109945708874,0.05626462508231997,0.041849041798025455,0.045548980381376405,0.04188904860539628,0.04186527875708312,0.0418230567462444,0.04168589168335439,0.041408405539955395,0.04108452894300118,0.04079167431822083,0.04059381669116021,0.04029495584117055,0.04008014589254039,0.039872748685772376,0.039659230035892536,0.03947758545463763,0.03929495150165132,0.0389740248105982,0.03848837233097617,0.037990434967903275,0.03768615158350532,0.03764240807779507,0.03769055360321391,0.04292564260947908,0.044726627951254795,0.04537100219987637,0.045517697815532714,0.03715784235419537,0.036957167699632275,0.041405816965436375,0.036335280955136676,0.036217453554984146,0.036031376460786274,0.03597099880794525,0.035936930718168995,0.03593151744582178,0.03599753194965966,0.03614596500683995,0.03629234640288559,0.036307496820494896,0.03641886147709897,0.03650030974950707,0.03675446333958137,0.0370360618085043,0.03723365626128618,0.037415354406775445,0.03770874690836544,0.037967052794477735,0.038252749422357527
stat_3,0.07817988781298907,0.06491650498311961,0.06706547574356887,0.13093099380804765,0.042522382537244344,0.029513473928180843,0.0781421421321246,0.07815173524354542,0.0781627382261835,0.0781673649839615,0.07815739734388077,0.07814977348943296,0.07814587243571117,0.07812785078320793,0.07810390160924335,0.07810567529045688,0.0781100742815281,0.07808764777642588,0.07804350571164918,0.07800681388836586,0.07798501692575066,0.07803451584215836,0.07804712804926166,0.07804618162450895,0.07803810520687908,0.07805089479483406,0.0780440235190082,0.07801563214182547,0.07794945430768646,0.07789137262842429,0.07785441962142625,0.07784588737073757,0.07791990080599784,0.07808027396247197,0.07813855182414203,0.07813811315832522,0.0782158984679527,0.07828107841406232,0.07814181535480072,0.07802478861276638,0.07794073614923912,0.07792442525093059,0.07798273463932147,0.07801593210453958,0.07817814675652433,0.07823074757199017,0.07804656396371877,0.0779266322330163,0.0776881773145345,0.07731902670167398,0.07720390103813189,0.07732777197751702,0.07760572756175191,0.07775549593658038,0.07800483650061468,0.0783847513474158,0.078545452445774,0.07879592956299723,0.0789905040358177,0.0793705306856041,0.07958193842680683,0.0805635007605517,0.08275579412363589,0.08555481817425278,0.08662164579301554,0.087572172995041,0.08879427063770548,0.08977711274693806,0.0899488887972752,0.08969412292516882,0.08901287683953617,0.08844134880935815,0.08831768225610516,0.08760704612325669,0.08623569267795395,0.08483522887756742,0.08435266907540594,0.08406643370228895,0.08364306186195322,0.08437719904088528,0.08522084755659709,0.0864557108814264,0.08748511602952265,0.0880407865204242,0.08819361146592784,0.09003713552935677,0.09169942943270254,0.09244377220321259,0.09247593919737356,0.0936167670070164,0.09467737244679779,0.09527526205537273,0.09498279933675521,0.09403548858507307,0.09247692873691193,0.09051137777833275,0.08877262209993399,0.087415492318522,0.08690432615843813,0.08573817836602127,0.08512226431398438,0.08396366905732935,0.08319475334596559,0.08345820325871432,0.08455460268801183,0.08572147174537614,0.0864120382145146,0.08613353625457883,0.0857439812425989,0.08583544739289649,0.08446935825743392,0.08242702383275789,0.08055625953848099,0.0788040686366026,0.07720056294836757,0.07526187966734638,0.07412282824188303,0.07431690709501113,0.0757024134869033,0.07558720860364997,0.07366490863815019,0.07182067907862587,0.07081903493691523,0.07076366534315189,0.07010367545328874,0.06868342014544881,0.0684332404080191,0.067759038490694,0.0668600351168313,0.06406233486145085,0.059123865022478087,0.048008635432195676,0.04438151123360635,0.04414363952982599,0.0439391461751659,0.04361183595204972,0.043399946921806626,0.043274870502352986,0.04293463758379792,0.04269039053221363,0.04269043996336149,0.04260361143908235,0.04238866290473203,0.04209855645895101,0.0422455379439215,0.049893595345662095,0.052388122752596446,0.05823812440390006,0.06137338264001588,0.06306101392509711,0.06361250713531104,0.06381500765286435,0.06310140450416642,0.0619325920597619,0.060716387782928045,0.059415220107496024,0.05834883138376525,0.05568096065823229,0.04089784837521551,0.044708009286389,0.04094765198480454,0.040930752661100425,0.040892223252803304,0.04076103570539454,0.04049500120087364,0.04018647292599084,0.039912014885336966,0.03972980097178072,0.03944583116924401,0.039241375146259826,0.0390344347396655,0.038817920917221006,0.03863576487047114,0.03845101698169346,0.038132602816066584,0.037650287889601654,0.037154069859335184,0.0368490662281208,0.03680089197636075,0.036834937637104964,0.04222712095497828,0.044083306115099134,0.04475491658087883,0.04491424828616959,0.03630619468201722,0.03611879398214937,0.04073127210385532,0.03548756725329219,0.035360052027266026,0.03516772267191533,0.03510676508646207,0.03507137578085295,0.03506067544914321,0.03512056237658189,0.035266268634979156,0.03541831380736218,0.03544726310720444,0.035563095919507605,0.03565175818476858,0.0359032806691312,0.036182244918607706,0.03638193845901069,0.03656522701438166,0.036858841607194257,0.037115968164374076,0.037397077136949695
stat_4,0.08486271672667872,0.07164470527390503,0.06989563739498748,0.13931512572997343,0.054362503294431715,0.036736286048636366,0.08481745485916525,0.08482504695335183,0.08483516956928,0.0848391273493985,0.08482929844952547,0.08482072087085649,0.0848152009183017,0.08479640520110807,0.08477381718160872,0.08477605089019682,0.08477872701281111,0.08475297029825023,0.08470756080093675,0.08467510735858268,0.08465481195618246,0.08469573010866484,0.08470191426010873,0.08469767252818836,0.08469039308487722,0.08470602006577123,0.08469626807089292,0.08466234305906314,0.08459542833133908,0.08453327360306813,0.08449035820404066,0.08447182246032875,0.08452901510649782,0.08466294622577077,0.08470939306214528,0.08468917334094864,0.0847608283352734,0.08481115971421481,0.08465926090197952,0.08453879076098655,0.08443411183446034,0.08442064688939119,0.08444418098307357,0.08443678438263955,0.08458104931984388,0.08459698351249298,0.0843665921228006,0.08421419122615399,0.08397599638811193,0.08363552041479909,0.08356074669240211,0.08365379389807684,0.0838865170587247,0.08401758300417259,0.08420640508973715,0.0845502906757633,0.08473410693916864,0.08500983651655451,0.0852382380005395,0.08563372278916422,0.08582596847620043,0.0867029965395782,0.08880271066236868,0.09142686745055251,0.09243365773942633,0.09331182470726943,0.09454061318637387,0.0955494576848907,0.09570180426261787,0.09539740864844966,0.09478139884089731,0.09429456590429766,0.0941889936478258,0.09355509363788661,0.09231429266374323,0.09104638904813404,0.0906492752545482,0.09047225600879304,0.09011973845497771,0.09086031898999171,0.09160605484844078,0.09276086302124974,0.09385706177587985,0.09448721930592859,0.09467011399603742,0.09642971522194994,0.09805119021258336,0.0989325337522703,0.09918918084529928,0.10038842725302015,0.10138939964571274,0.1018422378680807,0.10149515671897413,0.10054888481713997,0.09901596610258284,0.09712307474476944,0.09559076343953661,0.09442620551477282,0.09401549154294951,0.09299381892614725,0.09245921845658653,0.09141767872914942,0.09059262075960156,0.09068502563274446,0.09160227509186886,0.09259185422223505,0.09315794431952053,0.0928549123272551,0.09246427670852074,0.09256908013125123,0.09129774457866446,0.08927189516340674,0.08737609216223664,0.08566899792405487,0.08417458479527842,0.08230916134121591,0.08121320151730581,0.08133494211300236,0.08248722319775405,0.08233061638377277,0.0804870997927642,0.07864992644675807,0.07763529429980191,0.0774264467894781,0.07668851590479155,0.07532880418037793,0.07502118064915517,0.0743808964676822,0.07360767166049219,0.07114953177027514,0.06671884473230764,0.05723791174872914,0.054309892839740186,0.05405966623087299,0.053752688520811234,0.0532575908071261,0.05295860362071077,0.05281251119025487,0.0522923757164156,0.05182676583062656,0.051624619304182474,0.05138111968614182,0.050987654567512614,0.05050377312495322,0.050411630217305305,0.05666490675161202,0.05866632654522038,0.06367568091760456,0.06638885331519392,0.06785839417911524,0.0683182071467901,0.06838605019876248,0.06759137149557673,0.06637730654041861,0.06523322396064553,0.0640884565853303,0.06323881339347655,0.06092882760173244,0.04825504201726392,0.051455890302839175,0.048252911250954086,0.04818977148319278,0.04813621293073962,0.0479725107003748,0.047641006200997586,0.04723258540731209,0.04682632961890042,0.04652993554513318,0.04614471297244726,0.04587620050311835,0.0456754987870746,0.045483446801585795,0.045302591646178274,0.04513017791179237,0.04479184671559545,0.04428380139196893,0.043775650565789165,0.043474535636739295,0.043450658797257256,0.04357260441638622,0.04813494349798879,0.04969520276736349,0.05021127955265872,0.05028824490921068,0.04300725843865883,0.042726097438550346,0.04644175375326235,0.04214128514969225,0.042076840552524135,0.041926496596385,0.04186969943718305,0.041842974605462,0.04186891344142582,0.041971795667904294,0.04213422552945185,0.042247217048195465,0.04218520195746354,0.042277192286581965,0.04232810141943021,0.04260920480098062,0.042911735877042674,0.043099853298982554,0.04327882026637194,0.04357812521972058,0.04385206858542858,0.04416476159203822
stat_5,0.10935996703830944,0.0951855942743383,0.08153155876809567,0.17181750522588743,0.08904270370083672,0.05904585440467375,0.10929076294667338,0.1092934806514249,0.10930197275382163,0.10930439620960349,0.10929410035889905,0.10928231029059193,0.109271926454893,0.10924935961269534,0.10922872584670157,0.10923258193551458,0.10923079167321127,0.109194078439445,0.10914191064090245,0.10911934561807847,0.10910204608274915,0.10912271941919213,0.10911104143951326,0.10909682191882923,0.10909084656150725,0.10911467795349451,0.1090962471213587,0.10904380766582826,0.10896833679964336,0.10888895548476991,0.1088257798211964,0.1087772731100791,0.10879206171004942,0.10886284764766327,0.10888101581610611,0.1088037441430052,0.10886292066411699,0.10887590550696939,0.10867761381847975,0.1085388714756927,0.10836899377575364,0.10836155241778347,0.10828807558310748,0.10816447812638197,0.10826725151573603,0.10818125418836991,0.10780296400549878,0.107546062780732,0.10729010760176826,0.10700503296986427,0.10703769860068371,0.10704954876224489,0.10716799338127493,0.10725336633797675,0.10728038914694278,0.10754452897801121,0.107806433144845,0.10817141499426661,0.10851185583344347,0.10897655089358076,0.1091266032622379,0.10975613166106966,0.11170627065180182,0.11393895193680693,0.11480779435142065,0.11550292128197134,0.11681301736257217,0.11795258716670509,0.11805257542189679,0.11757492097160888,0.11713904751867926,0.11689753498480747,0.11683966769866061,0.11641491201473392,0.1155140280630638,0.11457739796848478,0.11441165536995176,0.11454811282121206,0.11438104591600971,0.11518912690327344,0.11569244285738522,0.11667567382195135,0.11804087741618718,0.118935860080583,0.11922698269708822,0.12083805226402163,0.12242284229895165,0.12377616279513454,0.12473720388655007,0.12618681498553888,0.12707087648192478,0.12710813416303546,0.12657762608407333,0.12559742691416292,0.12409117933994167,0.12236083457849355,0.12141946280517797,0.12080060494603947,0.120645125584502,0.11993100289276454,0.11951721083694579,0.11871107039772764,0.11765798306655777,0.11726998399683657,0.11772786344397657,0.11826954921452684,0.1185066688810214,0.11813441588120169,0.11771629860832475,0.1178580215392009,0.11679717053557666,0.11469619769176054,0.11261514665455266,0.11090309622485844,0.10958133519556112,0.1077493250552602,0.1066667712996764,0.10662012879096201,0.10724916962024568,0.10698618556925615,0.1052282833348627,0.10327154301473175,0.10216479594646063,0.10155441067536305,0.1005657705599729,0.09926979748803072,0.09879088055138673,0.0982038982592241,0.09779404443271082,0.09625880381716212,0.09305042647859672,0.08690140723001694,0.08531658995725937,0.08506284293803498,0.08454695704219399,0.08362660898148296,0.08309339662223984,0.08286781631531077,0.08185120205121725,0.08088032551495829,0.08019195895367719,0.07949295559953055,0.07858642998115405,0.07755530777973126,0.0768746156436463,0.08012794128039608,0.08088428571753187,0.08370020647592555,0.08521265514762566,0.08604064398250208,0.08621722917458387,0.08587095807110136,0.08477747990022665,0.08336938820732223,0.0824218409621378,0.08173810280491405,0.08155648030514663,0.08031024465888333,0.07259398553571976,0.0744995483552623,0.0724182268317077,0.07223455099303897,0.07209677726786923,0.0717912471108188,0.07118847682256481,0.0704450471050407,0.06967594610410127,0.0690830165909269,0.06838139087724149,0.06788492915269136,0.06761945908935835,0.06742132155785852,0.0672079054423684,0.0670275641797936,0.06657272293905955,0.0658909782247135,0.06522065308854157,0.06484503114040702,0.06488764279004483,0.06525094903931297,0.06812106867890369,0.0689737845748328,0.06908656468480617,0.0689456464955417,0.06448727734336046,0.0639590402276062,0.06573354340892669,0.06335861476292401,0.06339543265672698,0.06326150817529924,0.06318815529676748,0.06316623426958358,0.06325303093397769,0.0634518305824192,0.06371623481388837,0.06381684788418188,0.06356780905055831,0.06361632758693322,0.06355992260401341,0.06392665258875516,0.06434368966741406,0.06456026938302524,0.0647571294165979,0.06512669532318097,0.06547504730830177,0.06594094678054163
stat_6,0.0794015072196248,0.0661600139625428,0.06756869146633716,0.1324403147427682,0.04490825865669051,0.030948470462243433,0.07936234705984554,0.07937154783104183,0.07938237437357112,0.07938686824220524,0.0793769337669176,0.0793691336310744,0.07936492533704073,0.07934676329215368,0.07932309813292414,0.07932496938020489,0.07932903490300744,0.07930598773344119,0.07926163965470959,0.07922581117768553,0.07920433023209364,0.07925213152136695,0.07926347608039717,0.0792618843518877,0.07925395928155812,0.0792672706777453,0.07925983824269466,0.07923038710877536,0.07916409044792998,0.0791052464326521,0.0790671541344892,0.079056680165363,0.07912740727106295,0.07928256238903546,0.07933856540169534,0.07933432186235141,0.0794108857099646,0.07947318408410729,0.07933158993861049,0.07921398888496045,0.07912603024567184,0.0791102412496897,0.07916175407027695,0.07918705855148608,0.07934565471810784,0.07939117223360871,0.0791982000680631,0.0790720881504349,0.07883381009988243,0.07847039783428957,0.07836312075328945,0.0784809793595236,0.07875004246221184,0.07889608531272788,0.07913354813558318,0.07950638460370049,0.07967147041178542,0.07992663977367119,0.08012765824491436,0.08051048304728375,0.08071812149505789,0.08167912431168288,0.08385263882361399,0.08661718633705932,0.08767210768951035,0.08860865921881991,0.08983171619590231,0.0908191845457982,0.09098730112016316,0.090723186823036,0.09005442355220958,0.08949904015229063,0.08937863834273645,0.088682784030256,0.08733680299706166,0.08596215228156948,0.08549594882815753,0.08523059051850118,0.08482087219172213,0.08555582507953018,0.08638027227992648,0.08759925238040449,0.08864101017937309,0.08921077266395273,0.08936945533541728,0.09119647300366165,0.092850436238809,0.09362041903425952,0.09369520600584337,0.09484673098637646,0.09589582945795237,0.09646612566856079,0.09616347765019435,0.09521695756159641,0.09366442083808918,0.09171427450546188,0.09001661828400441,0.08869780777958633,0.08820600499544673,0.08706779095816243,0.08646692322026277,0.08533156471534808,0.0845521030800965,0.08478179986164543,0.0858424821229875,0.08697441143888676,0.0876406832809836,0.0873580433994767,0.0869685252935206,0.08706235472771513,0.0857155085119209,0.08367785185005168,0.08180381176769697,0.08006155003230973,0.07848040862735221,0.07655771421116683,0.07542800864049054,0.0756077808239544,0.07694681073882652,0.07682401587560353,0.07491901200657625,0.07307806717303073,0.0720751886822107,0.07199022003933082,0.07131593043349609,0.06990914966895345,0.06964811486476696,0.06898146365694112,0.06810918128336592,0.06538408508139516,0.060556612365360564,0.049806221662263894,0.046340894711285455,0.04610091439441413,0.04587485548109186,0.04551270685987274,0.045282933308627135,0.04515386764003509,0.04477649221022606,0.04448561807566749,0.04444266603644754,0.044323097445391764,0.04407116218980515,0.04374106022784473,0.0438370276777159,0.05117715712091288,0.05356746985928027,0.05924192065287955,0.062290733273606395,0.06393417145770411,0.06446726723853818,0.06464406032114262,0.06391525197390284,0.0627386220508834,0.06153752924345983,0.06026797612798803,0.0592452393111969,0.05665156661298155,0.04232354214715854,0.0459979057746536,0.042362379148610116,0.042335900502135974,0.04229432784980417,0.042156697666751834,0.041877700808963345,0.04154913876239652,0.04124791493092776,0.04104240481160147,0.04073807718949387,0.04052077836813338,0.04031562369275054,0.04010476655734423,0.039923373933190044,0.03974171250715183,0.03942002052368703,0.0389337016562677,0.0384364830873127,0.038133270999365,0.038090352091269535,0.038142809719137215,0.043347916167083785,0.045139565408654075,0.0457781718100083,0.04592055174528946,0.037608055124579716,0.037401391926001226,0.04181473667532953,0.036782128053134286,0.03666852329021326,0.036485971529760276,0.03642617369798448,0.03639279456409718,0.0363900458208074,0.036458965288098645,0.03660756755337713,0.03675053717109679,0.03675993870320183,0.03687032186355987,0.03695074634321881,0.037207769253764233,0.03749076557113709,0.03768728479403036,0.03786905988081464,0.03816291096369309,0.03842278398388972,0.03870962560289481
