,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.098849590466,-0.11690268092177801,0.2788611017455387,0.4492987052692087,0.34819006949536035,0.38176842567482006,0.42497616302770014,0.8058892734338559
pSA_0.102341140211,-0.11885840803093752,0.27745030455887126,0.4486633776057721,0.34399136173055583,0.37991330624170855,0.42650241072026235,0.8036587024101484
pSA_0.105956017928,-0.1206685602488885,0.2754463536719453,0.445790559568181,0.33601845896987526,0.3774013620150347,0.4286997963842496,0.798656954667836
pSA_0.109698579789,-0.11787121751616486,0.2727669185524014,0.44577307464935734,0.3279057732863154,0.37386472742198995,0.43076421903109896,0.7947128267774652
pSA_0.113573335834,-0.1197239277005187,0.2666768725372894,0.45139286876133716,0.32500901319650866,0.365015048051083,0.43282951753676235,0.7937025621619216
pSA_0.117584955405,-0.12312387476710356,0.2585433452695872,0.4569918420970935,0.3229814267745564,0.35311213430532057,0.436178587776958,0.7925266466267131
pSA_0.121738272774,-0.12684275728493574,0.25368264951523695,0.4615314972025526,0.3204746167333792,0.34603189790726047,0.43778819844511335,0.791903961315736
pSA_0.126038292968,-0.1304219663420849,0.25037664664479464,0.4641340890606169,0.3243151378898986,0.34093501541503024,0.43957810849669826,0.7937671947732877
pSA_0.130490197801,-0.13408152912332458,0.24836304508635806,0.46755582592846434,0.3297753528212475,0.3376465284986908,0.4375924245482553,0.7955202963578393
pSA_0.135099352120,-0.14118429925978912,0.24771518891030894,0.4704934021031664,0.33687849883885707,0.3362689309462683,0.4371634734714753,0.7993996878032447
pSA_0.139871310265,-0.1489919349005836,0.24253496649589415,0.47097225542108473,0.3418477039319211,0.32832176458013534,0.44188235639633816,0.8010804679002879
pSA_0.144811822767,-0.1529095128424121,0.240441235959168,0.46803865414937196,0.3440694574204564,0.325131422730843,0.4459799312764423,0.8012817946614569
pSA_0.149926843279,-0.14579818336671801,0.23471583807763388,0.46561667284350927,0.3452185930654307,0.31662501308990426,0.4473329351096703,0.7977047804645209
