,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.086034644167,-0.28350446460053974,0.3219067618490487,0.4455928638573799,0.3521490747088773,0.44424265209147723,0.42653018202847154,0.8377598111973683
pSA_0.089073546386,-0.2764525433794855,0.31665352296897453,0.4481789638544927,0.3499281650409037,0.43669920484657504,0.42409979292776334,0.8329951585727154
pSA_0.092219788233,-0.27305757520397156,0.3140076363918886,0.44859875417051964,0.3444899625877207,0.43308322394531185,0.42539169318654924,0.8297188367525568
pSA_0.095477161142,-0.2676392084840408,0.31000734141397285,0.45063104822270694,0.33945380434246875,0.42745986826291876,0.4275799112886183,0.8269484545108028
pSA_0.098849590466,-0.26860891794458364,0.31196900292965707,0.45558497007595855,0.3386969073698512,0.4302668330797127,0.42861716122466625,0.8313335543364953
pSA_0.102341140211,-0.2644072268617635,0.3097495045633996,0.45437241080513446,0.335154666011821,0.4272039827773559,0.4307875425104033,0.8287726392282464
pSA_0.105956017928,-0.26236403147004445,0.3065629072221341,0.45116984506484076,0.3268850978506393,0.42296561665042853,0.43206702509453193,0.8221860636955425
pSA_0.109698579789,-0.2572177906229157,0.30260081780175424,0.4511868335151166,0.31973297956514973,0.4175097849426807,0.4337500404758518,0.8174669749260166
pSA_0.113573335834,-0.2554252704513729,0.2949732768159128,0.45642849231432575,0.317602777064084,0.4064541008709427,0.43583231319209326,0.8150786673274698
pSA_0.117584955405,-0.2534751293406132,0.28631072369778054,0.46186276290898426,0.31747901998843137,0.39378384411101924,0.4389478220006307,0.8135422829925216
pSA_0.121738272774,-0.25411111383142915,0.28092706869886125,0.4661311207978083,0.31634991936673695,0.38593075342960675,0.44038073033645014,0.8125473692985358
pSA_0.126038292968,-0.25196039990189323,0.27397667091048655,0.4683078607631924,0.316320694857023,0.3757601061871797,0.4430732044339568,0.8104816816786193
pSA_0.130490197801,-0.25076657798890456,0.27067269652168163,0.47080626612337606,0.32124718026299265,0.3706857151309961,0.4408050471698508,0.8102933296409093
pSA_0.135099352120,-0.25195776083115007,0.26928113804973086,0.4741405160342798,0.32742219864813693,0.3683094614271691,0.4407522259064751,0.8135901358369071
pSA_0.139871310265,-0.2556135445238878,0.2631364638617371,0.47438279525286625,0.3346375542084683,0.3589327073623389,0.44571967192972317,0.8151809881726554
pSA_0.144811822767,-0.2530851170990936,0.2600826416784964,0.47161131817056945,0.33673001032077454,0.35436996437650947,0.45019534906361897,0.8148976986394877
pSA_0.149926843279,-0.23955616867518,0.2543105074099706,0.46867232859637376,0.33503396979117184,0.3460251329686605,0.45091738660855646,0.8092968520251693
pSA_0.155222535743,-0.2252742723062783,0.2513813581885115,0.4659558689779669,0.34070292920546047,0.3414648439003638,0.45086595941054036,0.8081285236763273
pSA_0.160705281826,-0.21871443029814983,0.24884223659505444,0.46596776559413006,0.3463596239454248,0.3374067471601213,0.45276140508596696,0.8098932958340842
pSA_0.166381688608,-0.2114057829612952,0.24537039778919248,0.47083711422255764,0.3482809648289748,0.33205602081952534,0.45877568320046747,0.8146923020688118
pSA_0.172258596540,-0.20262806770457412,0.2378685759266271,0.47517710462703244,0.34546243343727956,0.3209836922487206,0.46794413052161754,0.8167862717121234
