,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.488025158365,0.18307262811041,0.22101545674146267,0.4849904246566296,0.4669305163865365,0.28701206380653826,0.42623923943960196,0.8469330747763688
pSA_0.505263106534,0.18198577857353762,0.21881888116039577,0.4805381905633554,0.4748117407356146,0.2830451807187312,0.4238312408666669,0.8462332047331669
pSA_0.523109930806,0.17816195514752411,0.2131287251866265,0.4726347290947317,0.4734544207840899,0.27454054462255373,0.4211706244292028,0.8368392206572189
pSA_0.541587137808,0.16929887825166848,0.20850846790685226,0.4682795956343149,0.47301124418545637,0.26752581973147677,0.41631824094119274,0.8294072333761495
pSA_0.560716993821,0.16753232245641103,0.20450057005825933,0.4658006347577073,0.4782423586821022,0.2608468368319511,0.4126775487416013,0.827060950897281
pSA_0.580522551609,0.16964145116785395,0.20436921579054856,0.46146321944544155,0.48491048918917723,0.2601324933461306,0.40622005402192674,0.8250879539847195
pSA_0.601027678207,0.1712021357367385,0.2024392139148526,0.4566717821515753,0.48867414248854096,0.2568631530520658,0.40137339687218204,0.8212373696215789
pSA_0.622257083673,0.17713099877319233,0.19951800511393064,0.4486654522802908,0.4900372406780165,0.25230075128499874,0.3999255501244413,0.8154957388377416
pSA_0.644236350872,0.17800635589879182,0.19963641004770166,0.4445203495058237,0.49533976165248944,0.25204930543440973,0.39752978048194426,0.815180102393769
pSA_0.666991966303,0.17417301766818408,0.19744333543860765,0.44119997822135437,0.49677335942336764,0.24850011922603374,0.39672781238627786,0.8127647001386421
pSA_0.690551352016,0.17438110233944723,0.18892877947274217,0.43489873780766447,0.49960580096138774,0.23472865593886066,0.3962769132129792,0.8067687415644216
pSA_0.714942898660,0.17534600754395796,0.1742061763646299,0.43038395147107683,0.5045226533846292,0.21025983980103433,0.39416308331617445,0.79959188961907
pSA_0.740195999692,0.1815615681898243,0.16280253948918777,0.4279486310478205,0.5082227105215177,0.19074203238229645,0.3880066112810719,0.7926928835436154
pSA_0.766341086801,0.19489808521548693,0.1499891842084388,0.42737157399069364,0.5076674630567084,0.16861662501468813,0.38337665571608576,0.7847177465057812
pSA_0.793409666580,0.207143672007818,0.14024083138207416,0.42483507905761536,0.5152151578771254,0.14970124303996318,0.38162713007430427,0.7835695450186292
pSA_0.821434358492,0.22266863336045703,0.12797880292385513,0.4195904414895153,0.5211373602157557,0.12484924680373036,0.37985103215498034,0.7794321188266977
pSA_0.850448934180,0.22987328236558713,0.11963608655431633,0.4181363618052958,0.5241591270469441,0.10645654932799532,0.3762223989662345,0.7761810986548926
pSA_0.880488358164,0.24092983809417184,0.11023436907179894,0.41744809183305426,0.5223068504803479,0.08461587240456632,0.37094594219226956,0.7693036418251605
pSA_0.911588829975,0.25269133287383305,0.09843462817521359,0.41629475327266047,0.5180618902421364,0.050241265433454384,0.36795768171399623,0.7613189108437372
pSA_0.943787827778,0.26061541497626234,0.0907190121580465,0.41416925116143066,0.5116880977837658,0.0,0.36760546729272014,0.7539858470851347
pSA_0.977124153535,0.2690279648383204,0.08921282327800004,0.41403233101461656,0.5019538651092299,0.0,0.3623539013611696,0.7447689599165316
pSA_1.011637979766,0.277307540470762,0.08856734510331134,0.41601954487924,0.49766372459294617,0.0,0.35630041017636993,0.7400617722792491
pSA_1.047370897959,0.2829178128840969,0.08813903268304532,0.42227511128744677,0.49395047436730327,0.0,0.35176367437247374,0.7389458866172361
pSA_1.084365968690,0.2866321366955974,0.08664094084198527,0.4269825328899686,0.4831757770764238,0.0,0.34849903854539976,0.7329559978699998
pSA_1.122667773511,0.28592014296169826,0.08521983690049835,0.42986050727856184,0.4733064687203924,0.0,0.34379157890343254,0.7259419527588038
pSA_1.162322468680,0.2773938163888274,0.08390443128731,0.43137387562032586,0.46445602868724745,0.0,0.3379558413954227,0.7183432145464435
pSA_1.203377840778,0.26947277333672887,0.08290474520909379,0.43345519801929344,0.45753027588630024,1.0196833890305081e-07,0.33342554699180954,0.7130146965030502
pSA_1.245883364295,0.26189515073745867,0.08170303068016585,0.43416650432217424,0.4493716953508254,0.0,0.3303701201064765,0.7068096563552165
pSA_1.289890261253,0.2526974217923635,0.07989039500783054,0.4325713393377915,0.4374385777167384,6.238388190073e-08,0.327643419377802,0.6970083809775287
pSA_1.335451562930,0.2417283598938162,0.07862865250586841,0.4329248721641631,0.42888220309567576,0.0,0.3245960727774789,0.6904538359174491
pSA_1.382622173765,0.23465241126874634,0.07717583622602221,0.43528891284910926,0.4185975179350624,0.0,0.32074234097893844,0.6837952683131143
pSA_1.431458937523,0.22753288987105375,0.07593514311587221,0.4356469287885872,0.4100903816636955,0.0,0.31803768608461647,0.6775768129637117
pSA_1.482020705799,0.21418645979283432,0.08032914566342525,0.4363910844703626,0.4002203776164886,0.041991729071302886,0.3168041192121864,0.6728608210654792
pSA_1.534368408930,0.1982937762250603,0.08462509336768465,0.4370971411446491,0.389734965780642,0.06000660657386346,0.3122802524829389,0.6663835256608479
pSA_1.588565129428,0.18275283949010065,0.0875939974308131,0.4372772154882741,0.37825607480694307,0.07130203765727604,0.308067909952179,0.6589983604151969
pSA_1.644676177995,0.17079580576109413,0.08458278522188732,0.435393007568088,0.36952443996951156,0.06659237200376697,0.30276527751974464,0.6497820712013086
pSA_1.702769172226,0.16017735131326893,0.07817774804369601,0.4357073127018138,0.3621602084475545,0.051582657901498546,0.30129227322957947,0.6437691227673497
pSA_1.762914118096,0.15014396512706196,0.07091455515398504,0.43721734310385146,0.3570449696225951,0.02665949599710462,0.30215587525176074,0.6408190205663126
pSA_1.825183494319,0.14053495998157794,0.06797415915896227,0.43772317997398036,0.35440294232677505,2.471100935467828e-07,0.3045686097735154,0.6402851441942425
pSA_1.889652339691,0.1289613131047366,0.06824223070313884,0.43858467853807165,0.35609234347102237,3.379019850475619e-08,0.304799072907911,0.6419195838830215
pSA_1.956398343517,0.11578134873896394,0.06841509416784997,0.4384178724161941,0.3572701614727117,0.0,0.30610181536665515,0.6430789380032917
pSA_2.025501939231,0.10092407215613856,0.06792690156131224,0.43980862674546645,0.3533185267617141,0.0,0.30739134227244397,0.6424601519291729
pSA_2.097046401323,0.09162489188044849,0.06750906223161636,0.44329284220016457,0.34955923288983676,0.0,0.3057525221340894,0.6420162038732261
pSA_2.171117945695,0.0815733182412999,0.0677065387475935,0.446510836249071,0.3502246408782089,0.0,0.30497160856276423,0.6442335818594642
pSA_2.247805833549,0.07235815384121475,0.06770895145188806,0.44913066593793555,0.3495462363254723,9.899620088158061e-08,0.3052602250832404,0.6458209747546427
pSA_2.327202478960,0.06196796846627897,0.06760950474257771,0.4507577550449804,0.348459711759266,0.0,0.3045914343363467,0.6460515972610967
pSA_2.409403560240,0.05202751506076679,0.06738312221845741,0.45353884209499135,0.3461626715768339,0.0,0.30373426415360555,0.6463594817924532
pSA_2.494508135230,0.0417399232179713,0.06713697981093199,0.45467723397532533,0.34424897900325857,0.0,0.30156816944120673,0.6451217772330733
pSA_2.582618760683,0.03391661623263219,0.06733336591312371,0.454425108198666,0.34603286144243245,0.0,0.29792266919372856,0.6442040336562034
pSA_2.673841615840,0.030520187710247015,0.06761606924590344,0.45510392581963194,0.3482017909518947,0.0,0.29416061431568497,0.6441230763861276
pSA_2.768286630392,0.02911448655852223,0.06751903766927507,0.4553266135616409,0.3476657897172662,0.0,0.2912676515814844,0.6426746231298036
pSA_2.866067616948,0.028328974665256544,0.06749252236643935,0.4573354852178594,0.3470889678762809,0.0,0.28943632160876015,0.642961804407763
pSA_2.967302408189,0.029317689682874463,0.06738527471666192,0.4565030967179528,0.3465046471236731,0.0,0.28975727085792086,0.6421992088179588
pSA_3.072112998862,0.03431907182955618,0.06757733008054381,0.4542962136583049,0.3484272581607644,0.0,0.290361644500649,0.6419474188520595
