,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_0.015167168885,-0.11012740089530228,0.22536189142725685,0.4538051203773699,0.2928709560109508,0.30595748841233417,0.4367701825964203,0.7590063644505106
pSA_0.015702901247,-0.10928562152949799,0.22469742136086363,0.4535615853561827,0.29260139848503125,0.30499712221743824,0.43677429130376433,0.7583724126120586
pSA_0.016257556664,-0.10874534177468344,0.22438920470010226,0.4534606680016833,0.29240396397313645,0.3045555015318159,0.4367111831037343,0.7580220092668124
pSA_0.016831803533,-0.10899861881569628,0.22432549515626365,0.45358173862339396,0.29269094218973085,0.30444568700769237,0.43651862169737154,0.758050172929663
pSA_0.017426333860,-0.10964772049166843,0.22502905280924032,0.4538623190820987,0.29304881595259236,0.3054598927700195,0.43627410105915315,0.7586233917826691
pSA_0.018041864094,-0.11051929405624315,0.22594975168564857,0.4539668070754414,0.2932848152154231,0.30680261368871525,0.4361366517778084,0.7592396641064008
pSA_0.018679135990,-0.11112351443815678,0.22684900941432798,0.4541944207830119,0.2935810053895049,0.30810755746733903,0.43609014025051707,0.7599916157354194
pSA_0.019338917505,-0.11150310067100455,0.22685141740471365,0.4545213512365739,0.29378266401427977,0.30809446005087004,0.43614652777111107,0.7602919849676714
pSA_0.020022003718,-0.11219531025252066,0.22694761490860801,0.45460739249456417,0.2940390048596957,0.30822220917648213,0.43599918167348645,0.760409780538867
pSA_0.020729217796,-0.11375085174471962,0.22789181211012965,0.4544106664673169,0.29447008052844315,0.3095955595085313,0.43566215218715376,0.7608236349124824
pSA_0.021461411979,-0.1156539733435966,0.2289396587505829,0.45449374397322456,0.2947303444892501,0.3111242858637522,0.4353980622247893,0.7614462115716922
pSA_0.022219468609,-0.11831677891866939,0.23009820354224014,0.45455409991900153,0.2953710113131831,0.31279714157266447,0.4350169596138046,0.7621976587506775
pSA_0.023004301198,-0.12127726071270413,0.23077690222837904,0.4547722298847485,0.2957592117227289,0.3137733791153051,0.4347266314216018,0.7627137535811235
pSA_0.023816855520,-0.12447047931137316,0.2329284177589185,0.4547428979777127,0.29674705283621455,0.3168873944154512,0.43469287504000764,0.7643464090176058
pSA_0.024658110758,-0.12755298481559665,0.23472422747146998,0.4542393450654372,0.29866883376268655,0.3194424058062894,0.4340237675640702,0.7654779789807546
pSA_0.025529080682,-0.13014124007241176,0.23580262110940173,0.45373463570067585,0.3006321675410426,0.32093913437992655,0.43363358229470167,0.7663516369559883
